id,X1_X2,X3,X4,X5,Y1,Y2,Y3,Y4,Y5,Y6,age,gender
S152,0.53274924176383_-0.868985197410943,24.298614605383406,9.132078592064861,2,0.3566374445216493,284.2521766597711,33.06891480487231,25.882832818637308,24.525332680867447,6.87853791454744,21,female
S153,-0.112552170593068_1.37801474775387,38.29050547946406,4.688600962051337,2,-0.04670109449990545,312.80056330875834,36.90955259765735,27.257566336986372,13.837658367117921,20.476451134913134,48,female
S154,1.0209269904062_-1.24805849067933,24.66509137172976,5.573965264430121,NA,-1.5571243500890306,224.20320521783108,30.28595321221846,32.56593527712133,13.670361332727744,NA,24,female
S155,0.279432108467423_-1.3941706553118,20.113989719583152,7.18424530259298,2,1.3729340817263012,242.73191373973535,28.234530480523475,39.56424689271044,32.78098211519092,24.244871244231355,44,female
S156,0.37489570026786_1.06841585540867,24.082581898417942,6.609043440228325,2,NA,243.7235888423583,28.761370434653035,32.6467940209068,26.250208755121633,30.734715400703124,30,male
S157,0.613666226448174_1.12817468464292,NA,7.379700581848073,NA,1.5016662920784665,NA,33.35474286686355,23.722640249439145,17.452696962524527,21.994027509275742,30,male
S158,2.61491281152389_1.7616196282433,27.006263377711047,NA,NA,-1.601018744699741,298.6092513525815,40.98359207519512,46.590875138428544,NA,27.280758297774394,55,male
S159,0.944603084521827_-0.474214256672708,33.29296514372511,4.80212041524941,NA,NA,310.89207460527126,24.02057635922511,32.049833931549905,20.61575188389443,8.420296941450202,45,female
S160,2.61845365819323_1.63720103897057,24.693024802682263,7.793726809130328,2,1.5523203798007799,267.15378204716876,32.636032705242286,20.051909429789504,24.179954270204263,25.15648473765947,31,male
S161,-3.04541893200983_-1.45083464964442,25.544016542852233,8.296768981223831,2,-2.2050711399909217,322.81844940379216,33.04277503639698,33.52519639388455,NA,14.422231427917158,27,male
S162,5.41906632142241_2.0771811260857,25.218580659925948,5.769785409750542,2,1.779163327861547,239.12198698193575,20.08218381577406,29.544820561947954,13.434989553888519,20.526911889429318,26,male
S163,-1.0143140654214_-1.94421210586892,32.9102667079047,6.541971873815844,NA,0.15521105222799159,323.5722791093818,41.36582774694646,46.85202410339388,46.07959526934381,33.542879878620944,31,non-binary
S164,-0.0320687715282622_-0.397730952126607,41.53832552189785,5.001176861058736,2,0.19563268251136448,NA,41.16165521556334,18.7036668604318,32.73012278867053,21.85387540561632,37,male
S165,2.83955441714401_-1.04768320528259,26.213020920626125,7.8370750164457785,2,0.3699507748903848,314.9638766178615,40.50239414404982,33.643161696251276,28.14363155149375,NA,29,male
S166,-0.466202352622209_0.719988272286374,22.626545198259805,8.2091551850763,2,-1.0017707624591237,310.8118006575162,18.324120471430973,38.74186536080356,26.775847090769275,22.250457136686226,34,male
S167,0.0982242940657292_-0.854035684531889,32.48923452508375,9.491435010949184,2,1.0958263256283802,382.56699284810395,45.02194350931547,44.01420065149907,32.60423872106599,NA,42,female
S168,2.18828175878426_-0.0780108142918057,40.28798339151477,8.041769919210564,2,0.2897166318080814,446.73599929315463,37.13692004718009,41.605896582832166,15.74760629057566,24.334648382999458,23,male
S169,NA_0.769863526054913,41.9546488920758,4.268317529083127,2,-0.3749408245957092,304.9539039633253,24.93979482407216,26.87260209348037,10.14174144268254,-1.1585576744458592,23,female
S170,NA_0.555994745066864,24.52007945869171,9.584896150725465,2,-0.15877519278532226,374.0462948393347,12.301001758621513,25.130682971641413,22.361802878725413,12.136913824042955,52,female
S171,0.678709202908651_1.21109074609486,30.228565509757203,6.569491662459409,2,1.8772553692691214,329.7188818765643,49.225395028997625,41.19293034945541,44.31798886924845,29.84431954735989,49,female
S172,2.15745812782241_1.32738349325165,28.799328555030403,6.59429854349434,2,1.1002792207726517,NA,43.77241648654788,13.125614471472872,20.758631131464583,25.64862470796532,30,male
S173,1.26039694804378_0.828214338546526,44.2529702644965,6.161229309273151,NA,0.5638930302575258,NA,40.41753543336749,38.97437407904243,24.93733060619434,35.26308727023334,43,female
S174,NA_1.17337669392131,32.669944337741036,7.630982810377196,2,1.4726361184777146,323.6352005776981,25.016973602130832,25.038457787719324,25.027568127162052,6.863884387904923,51,female
S175,NA_-0.016045548374289,32.98034942656192,NA,2,0.9364288302127592,358.29527441000687,23.87770027019498,27.381663335643495,18.20495094424185,11.65410266024115,30,female
S176,NA_0.480699521592523,35.435866276241526,7.096759783931941,2,-0.9950580461376257,327.99727978253856,27.66800744299114,NA,13.04684675488012,8.627936872119898,39,female
S177,1.19163612123949_1.23320369671829,36.33846751193658,5.961665740220703,2,1.459975900485731,317.80758576742005,37.284595078835004,NA,27.917720881834715,27.12191009237085,27,female
S178,NA_-0.415991546869543,27.977313322104152,8.495934324040912,2,-2.127806663321657,311.56815832101427,31.571708466844303,29.31585923011041,17.784106882033328,15.460926918381423,43,male
S179,NA_0.49938270148379,21.417215145229726,8.217918701652163,2,0.6406415193824301,275.56612391844567,17.333145046374973,25.027291992585354,30.99591525345253,16.735436750365007,25,female
S180,0.736801272180333_-1.09710366339313,31.669860028723875,7.40122013704923,2,-0.6352535947837188,312.8317436725131,37.131068852345194,35.70865962857935,25.936429869754875,21.96049633570875,25,female
S181,0.580200408857835_-1.17352465818468,33.57145944438058,4.720635252307107,2,-0.1842133548085698,314.2668287903104,NA,18.18545262852728,28.169717691636052,23.4304346454826,25,female
S182,1.49165065897647_-0.574138422318476,30.026938982506454,6.1009471687861705,2,0.5308201924393102,297.6682114015247,17.669736984810335,28.25167694186063,18.381818225804945,27.991974489681343,43,female
S183,-0.866012034430149_-0.594615607275669,28.819661445434033,6.086036807404031,2,NA,NA,16.87342244083534,29.66261258454017,19.188226943779455,14.200772756897983,38,female
S184,-0.580433372850372_-0.576784678656689,36.975520842752964,4.589885012738746,2,-1.0556695922646806,281.4595052237134,37.76994879162618,47.699419616187186,35.91915196720103,17.937819603387236,58,female
S185,1.57269519216562_1.11327157094398,34.89632688058784,6.526845300650609,2,1.772024711524243,322.1896811111965,29.928249747943013,NA,26.58884298004773,6.66730245587215,44,non-binary
S186,1.93180041593192_0.379300579963586,NA,6.868770766684987,2,0.38010539396524423,NA,31.11300391436039,NA,22.240403872103542,5.231451838837106,29,male
S187,1.87707173301301_1.29093289398952,NA,7.108703800425576,2,-0.09254787348796067,NA,39.006390025243675,44.504412870663565,40.467701890390366,14.818105734677506,33,female
S188,0.727480935352509_-0.435067751174523,33.45685736581905,6.366835156539207,2,NA,341.0361916632128,NA,36.05537701538889,32.32052581120135,26.81576065288362,30,female
S189,-1.45390331722308_-1.06540307687284,29.380824108844994,5.762740155670951,2,-0.6895872642873347,258.8571157717765,37.16191434083756,24.502157826339495,4.0499250308868575,9.76481094192392,29,male
S190,-0.822156969170229_-0.167108544397644,29.63496601514546,NA,NA,-1.5914795722766417,306.83465612805617,25.401448453706823,NA,13.629769595498951,NA,35,female
S191,2.17504685830178_2.38854555318542,29.042286355329136,6.87785829483847,2,0.8297917368570817,314.5911956083383,31.248480690412773,41.151952633924545,15.837109984240927,22.8137815409097,26,male
S192,2.22420750715483_0.127657296034955,27.821021811163362,9.174188296336155,2,-0.7420315559631777,351.24731218389445,36.507455668921445,39.20419714595055,NA,23.890044409815857,18,female
S193,-0.176342114590866_NA,32.89963370387434,7.788991570580701,NA,-0.6509526245874269,349.556912228464,30.001145115494694,13.507897972448863,16.628436663827962,17.424026977304514,41,male
S194,0.656446245460486_0.818024346603107,34.2126782558979,NA,2,-0.7033758238857488,280.1745520828947,27.105096065272598,42.53610716090793,28.73474511701015,18.74905625614331,47,female
S195,-0.301609021255577_0.27324666672505,24.398584312072142,NA,NA,-0.8717140778577432,345.552469030175,48.143708622132166,37.23580968760275,18.200692044825026,25.61867210149931,48,male
S196,-1.21259248145646_0.0827726500155989,21.84169803461822,9.66421712787637,2,0.187093533711852,309.8436553466746,19.212499459717243,38.11498526815687,NA,22.018233180229515,20,female
S197,1.00872930813999_NA,26.754562850067533,6.286916966468219,2,0.12111013647733465,276.73924638905044,49.405793855050945,39.26029686126398,38.501669375577904,39.868234318994055,41,female
S198,0.0965685743014377_-0.299354023206348,31.086482688507825,9.263696404729682,One,-0.2929584731248938,376.8608251894839,44.016660430026135,33.305255164829234,33.25685441687973,8.762991593955222,39,female
S199,0.0528398817614168_2.1153790825366,28.64986494388572,8.545217633207908,2,0.6817249697832684,375.0525143092578,25.602578125987833,16.081512859229786,11.151561490114485,16.583615513920993,31,female
S200,0.0731495436902594_-0.801436253348504,33.813375929265376,4.901626163579188,2,-0.4474639311350327,273.21795131046883,25.87112147244374,14.149538644073353,18.142450295868176,11.081674249847026,24,female
